Bank_Code,Bank_Name,Branch_Code,Branch_Name,Branch_Address,City,Zip_Code,POB,Telephone,Fax,Free_Tel,Handicap_Access,day_closed,Branch_Type,Open_Date,Close_Date,Merge_Bank,Merge_Branch,X_Coordinate,Y_Coordinate
12,"בנק הפועלים בע""מ",616,פתח תקוה,חובבי ציון 1 ,פתח תקווה,,,03-9391298,,,לא,יום ו,רגיל,01/01/1949,,,,34.881582,32.087515
12,"בנק הפועלים בע""מ",153,כפר גנים,העצמאות 65 ,פתח תקווה,,,03-9101428,,,כן,יום ו,רגיל,01/01/1949,,,,34.869679,32.074140
12,"בנק הפועלים בע""מ",761,חיים עוזר,חיים עוזר 22 ,פתח תקווה,,,03-9394398,,,כן,יום ו,רגיל,01/01/1949,,,,34.887016,32.087578
12,"בנק הפועלים בע""מ",729,קרית מוצקין,שד' משה גושן 19 ,קריית מוצקין,,,04-8780645,,,כן,יום ו,רגיל,01/01/1949,,,,35.076251,32.825095
12,"בנק הפועלים בע""מ",452,מרכז עסקים דרום,"אופנהיימר, פארק המדע 10 ",רחובות,,,08-9314560,,,כן,יום ו,מיוחד,01/01/1949,,,,34.805284,31.911014
12,"בנק הפועלים בע""מ",416,פועלים INVEST רחובות,הרצל 179 ,רחובות,7626808,,*2714,,,כן,יום ו,מיוחד,01/12/2020,,,,34.810329,31.898478
12,"בנק הפועלים בע""מ",544,הדרים,הרצל 111 ,רחובות,,,08-9371235,,,כן,יום ו,רגיל,01/01/1949,,,,34.812523,31.891013
12,"בנק הפועלים בע""מ",615,רחובות,הרצל 179 ,רחובות,,,08-9445903,,,כן,יום ו,רגיל,04/11/1996,,,,34.810329,31.898478
12,"בנק הפועלים בע""מ",589,דיגיטל רחובות,בילו 2 ,רחובות,,,076-8895220,,,כן,יום ש,רגיל,20/10/2014,25/03/2020,,,34.805770,31.892387
12,"בנק הפועלים בע""מ",618,רמלה,דני מס 7 ,רמלה,,,08-9259358,,,כן,יום ו,רגיל,09/12/2015,,,,34.870241,31.928246
12,"בנק הפועלים בע""מ",653,קדימה,המעלית פינת רח' הזרם 6 ,קדימה-צורן,,,09-8970227,,,כן,יום ו,רגיל,01/01/1949,,,,34.920341,32.274346
12,"בנק הפועלים בע""מ",536,מזכרת בתיה,שד' אליהו 5 ,מזכרת בתיה,,,08-9345802,,,כן,יום ו,רגיל,01/01/1949,,,,34.841625,31.854927
12,"בנק הפועלים בע""מ",633,אופקים,שד' הרצל 11 ,אופקים,,,08-9929294,,,כן,יום ו,רגיל,01/01/1949,,,,34.620503,31.318265
12,"בנק הפועלים בע""מ",728,מגדל העמק,דרך העמק 7 ,מגדל העמק,,,04-6448055,,,כן,יום ו,רגיל,15/02/1995,,,,35.239999,32.676219
12,"בנק הפועלים בע""מ",721,קרית אתא,העצמאות 37 ,קריית אתא,,,04-8479050,,,כן,יום ו,רגיל,01/01/1949,,,,35.103703,32.803596
12,"בנק הפועלים בע""מ",506,טירה המשולש,טארק עבד אל חי 1 ,טירה,,,09-7757228,,,כן,יום ו,רגיל,01/01/1949,,,,34.950508,32.235467
12,"בנק הפועלים בע""מ",718,קרית שמונה,"צומת המצודות, עמית סנטר 0 ",קריית שמונה,,,04-6955980,,,לא,יום ו,רגיל,01/01/1949,,,,35.575485,33.222429
12,"בנק הפועלים בע""מ",581,מג'אר,כביש טבריה מג'אר 0 ,מגאר,,,04-6788200,,,כן,יום א,רגיל,31/12/1991,,,,35.408155,32.888941
12,"בנק הפועלים בע""מ",982,שלוחת אכסאל,רחוב ראשי 0 ,אכסאל,,,*2407,,,כן,יום א,מיוחד,11/11/2021,,,,35.322463,32.680144
12,"בנק הפועלים בע""מ",215,אכסאל,רחוב ראשי 0 ,אכסאל,,,04-8540200,,,כן,יום א,רגיל,21/12/2015,09/11/2021,,,35.322463,32.680144
12,"בנק הפועלים בע""מ",201,כפר קאסם,עבד אל כרים קאסם 0 ,כפר קאסם,,,03-6982211,,,כן,יום ו,רגיל,06/01/2015,26/02/2020,,,34.964047,32.116268
12,"בנק הפועלים בע""מ",551,קלנסווה,רחוב ראשי 0 ,קלנסווה,,2378,09-8980228,,,לא,יום ו,רגיל,01/01/1949,,,,34.981489,32.285793
12,"בנק הפועלים בע""מ",448,מבשרת ציון,שדרות החוצבים  10 ,מבשרת ציון,,,02-5705600,,,כן,יום ו,רגיל,30/11/2016,,,,35.146386,31.796429
12,"בנק הפועלים בע""מ",649,שדרות,ככר הנשיא 8 ,שדרות,,,08-6801885,,,כן,יום ו,רגיל,01/01/1949,,,,34.592350,31.524751
12,"בנק הפועלים בע""מ",55,לב העיר,לב העיר 2 ,מודיעין-מכבים-רעות*,,,08-8509600,,,כן,יום א,רגיל,25/11/2008,18/11/2020,,,35.008437,31.899699
12,"בנק הפועלים בע""מ",582,מודיעין,דם המכבים 38 ,מודיעין-מכבים-רעות*,,,08-9735353,,,כן,יום ו,רגיל,01/01/1949,,,,35.006251,31.906693
12,"בנק הפועלים בע""מ",679,טשרניחובסקי,טשרניחובסקי 45 ,כפר סבא,,,09-7474895,,,כן,יום ו,רגיל,01/01/1949,19/08/2020,,,34.896046,32.179705
12,"בנק הפועלים בע""מ",559,הדר טל,בקעת נטופה 25 ,כפר סבא,,,09-7645353,,,כן,יום ו,רגיל,01/01/1949,,,,34.929074,32.182429
12,"בנק הפועלים בע""מ",627,כפר סבא,ויצמן 102 ,כפר סבא,,,09-7648580,,,כן,יום ו,רגיל,04/12/2000,,,,34.908047,32.175289
12,"בנק הפועלים בע""מ",650,אשקלון,הרצל 28 ,אשקלון,,,08-6721989,,,כן,יום ו,מיוחד,01/01/1949,,,,34.586475,31.663788
12,"בנק הפועלים בע""מ",651,אפרידר,ככר צפניה 10 ,אשקלון,,,08-6742426,,,כן,יום ו,רגיל,01/01/1949,,,,34.569766,31.674338
12,"בנק הפועלים בע""מ",686,שמשון,הגבורה 3 ,אשקלון,,,08-6747469,,,כן,יום ו,רגיל,01/01/1949,,,,34.562726,31.665288
12,"בנק הפועלים בע""מ",470,ריינה,רחוב ראשי נצרת 1 ,ריינה,,,04-6093300,,*2407,כן,יום א,רגיל,12/10/2011,19/02/2020,,,35.315158,32.721955
12,"בנק הפועלים בע""מ",636,נס ציונה,הבנים 1 ,נס ציונה,,,08-9383119,,,לא,יום ו,רגיל,01/01/1949,,,,34.799131,31.929129
12,"בנק הפועלים בע""מ",754,פנקס,פנקס 32 ,תל אביב -יפו,,,03-5421324,,,כן,יום ו,רגיל,01/01/1949,,,,34.787222,32.090841
12,"בנק הפועלים בע""מ",507,הגליל,"ריב""ל 7 ",תל אביב -יפו,,,03-6360560,,,כן,יום ו,רגיל,30/11/1996,26/11/2019,,,34.782296,32.062787
12,"בנק הפועלים בע""מ",607,שכונת התקוה,דרך ההגנה 63 ,תל אביב -יפו,,,03-6360225,,,לא,יום ו,רגיל,01/01/1949,,,,34.789617,32.0542
12,"בנק הפועלים בע""מ",490,דיגיטל רמת החייל,הברזל 15 ,תל אביב -יפו,,,076-8895230,,,כן,יום ש,רגיל,01/01/1949,07/01/2020,,,34.837675,32.107825
12,"בנק הפועלים בע""מ",469,דיגיטל תל אביב נורדאו,אבן גבירול 161 ,תל אביב -יפו,,,076-8895200,,,כן,יום ש,רגיל,01/11/2015,25/03/2020,,,34.782981,32.091989
12,"בנק הפועלים בע""מ",664,פרדסים,ז'בוטינסקי 168 ,בני ברק,,,03-5778210,,,כן,יום ו,רגיל,31/12/1991,27/01/2021,,,34.839058,32.092493
12,"בנק הפועלים בע""מ",655,בני ברק,רבי עקיבא 108 ,בני ברק,,,03-5777322,,,כן,יום ו,רגיל,01/01/1949,,,,34.833362,32.085807
12,"בנק הפועלים בע""מ",663,רמת יוסף,מבצע סיני 16 ,בת ים,,,03-5008686,,,כן,יום ו,רגיל,01/01/1949,05/08/2020,,,34.757412,32.021440
12,"בנק הפועלים בע""מ",642,בת ים,רוטשילד 29 ,בת ים,,,03-5001343,,,כן,יום ו,רגיל,01/01/1949,,,,34.746657,32.027026
12,"בנק הפועלים בע""מ",516,רמת הנשיא,אנה פרנק 31 ,בת ים,,,03-5554420,,,כן,יום ו,רגיל,01/01/1949,,,,34.754339,32.007126
12,"בנק הפועלים בע""מ",150,פועלים INVEST הרצליה,שד' חן 4 ,הרצלייה,4648704,,*2714,,,כן,יום ו,מיוחד,31/08/2021,,,,34.842731,32.167827
12,"בנק הפועלים בע""מ",358,מרכז עסקים הרצליה,המנופים  15 ,הרצלייה,4672566,,09-8867201,,,כן,יום ו,מיוחד,01/11/2017,,,,34.808439,32.159845
12,"בנק הפועלים בע""מ",584,הגלים,שד' אבא אבן 10 ,הרצלייה,,,09-9715255,,,כן,יום ו,רגיל,01/01/1949,,,,34.808909,32.159539
12,"בנק הפועלים בע""מ",628,הרצליה,שד' חן 4 ,הרצלייה,,,09-9598590,,,כן,יום ו,רגיל,01/01/1949,,,,34.842731,32.167827
12,"בנק הפועלים בע""מ",115,פועלים INVEST חדרה,הרברט סמואל 85 ,חדרה,3820001,,*2714,,,כן,יום ו,מיוחד,04/05/2021,,,,34.921286,32.436023
12,"בנק הפועלים בע""מ",620,חדרה,הרברט סמואל 85 ,חדרה,,,04-6329583,,,כן,יום ו,רגיל,01/01/1949,,,,34.921286,32.436023
12,"בנק הפועלים בע""מ",659,גבעת אולגה,הראשונים 2 ,חדרה,,,04-6129227,,,כן,יום ו,רגיל,01/01/1949,22/07/2020,,,34.886499,32.439196
12,"בנק הפועלים בע""מ",723,טבריה,הירדן 5 ,טבריה,,,04-6798488,,,כן,יום ו,רגיל,30/08/2017,,,,35.541554,32.788466
12,"בנק הפועלים בע""מ",282,קרנות נאמנות,יהודה הלוי 62 ,תל אביב -יפו,6522701,,03-6371203,,,כן,יום ו,מיוחד,01/01/2009,,,,34.778936,32.066157
12,"בנק הפועלים בע""מ",780,יצחק שדה,יגאל אלון 65 ,תל אביב -יפו,,,03-6231729,,,כן,יום ו,מיוחד,01/01/1949,,,,34.792528,32.066045
12,"בנק הפועלים בע""מ",794,מרכז תפעולי ארצי לסחר חוץ,המסגר 40 ,תל אביב -יפו,,,03-7146600,,,לא,יום ו,מיוחד,31/12/1991,,,,34.786142,32.064672
12,"בנק הפועלים בע""מ",797,ניירות ערך-תפעול,יהודה הלוי 62 ,תל אביב -יפו,,,03-5675792,,,לא,יום ו,מיוחד,01/01/1949,,,,34.778936,32.066157
12,"בנק הפועלים בע""מ",795,האגף לניירות ערך ונכסים פיננסיים,יהודה הלוי 62 ,תל אביב -יפו,,,03-5675522,,,כן,יום ו,מיוחד,31/12/1991,,,,34.778936,32.066157
12,"בנק הפועלים בע""מ",515,בנקאות פלטינום,שד' רוטשילד 46 ,תל אביב -יפו,,,03-5674395,,,כן,יום ו,מיוחד,09/04/2001,,,,34.774494,32.063815
12,"בנק הפועלים בע""מ",242,פועלים INVEST תל אביב,אחימאיר 33 ,תל אביב -יפו,6949218,,*2714,,,כן,יום ו,מיוחד,08/12/2020,,,,34.8043,32.124550
12,"בנק הפועלים בע""מ",450,מרכז עסקים תל אביב,דרך מנחם בגין 52 ,תל אביב -יפו,,,03-6371500,,,כן,יום ו,מיוחד,01/01/1949,,,,34.781162,32.064105
12,"בנק הפועלים בע""מ",184,מרכז מזומנים,שדרות רוטשילד 50 ,תל אביב -יפו,,,03-5673600,,,לא,יום ו,מיוחד,27/06/2011,,,,34.775390,32.064041
12,"בנק הפועלים בע""מ",194,מרכז עסקים איילון,יגאל אלון 98 ,תל אביב -יפו,6789141,22,03-7931825,,,כן,יום ו,מיוחד,17/09/2017,,,,34.793948,32.070036
12,"בנק הפועלים בע""מ",799,הנהלה ראשית,שד' רוטשילד 50 ,תל אביב -יפו,,,03-5673333,,,כן,יום ו,מיוחד,25/11/2008,,,,34.775390,32.064041
12,"בנק הפועלים בע""מ",219,פועלים INVEST הרימון,הרצל 14 ,תל אביב -יפו,6688324,,*2714,,,כן,יום ו,מיוחד,15/03/2020,13/09/2022,,,34.770113,32.062087
12,"בנק הפועלים בע""מ",535,הירקון- המרכז לבנקאות פרטית בינלאומית,הירקון 104 ,תל אביב -יפו,,,03-5200777,,,כן,,מיוחד,01/01/1949,26/02/2020,,,34.768175,32.079529
12,"בנק הפועלים בע""מ",170,הסניף הראשי,רוטשילד 50 ,תל אביב -יפו,,,03-5676600,,,כן,יום ו,רגיל,30/05/2011,,,,34.775390,32.064041
12,"בנק הפועלים בע""מ",611,יפו,שד' ירושלים 16 ,תל אביב -יפו,,,03-5155558,,,לא,יום ו,רגיל,01/01/1949,,,,34.759491,32.055061
12,"בנק הפועלים בע""מ",558,אילון,דרך מנחם בגין 132 ,תל אביב -יפו,,,03-6073223,,,כן,יום ו,רגיל,01/01/1949,23/12/2020,,,34.791212,32.073997
12,"בנק הפועלים בע""מ",641,נחלת יצחק,נחלת יצחק 8 ,תל אביב -יפו,,,03-6532407,,,כן,יום ו,רגיל,01/01/1949,28/10/2020,,,34.796595,32.074995
12,"בנק הפועלים בע""מ",602,הצפון,דיזנגוף 205 ,תל אביב -יפו,,,03-5206233,,,כן,יום ו,רגיל,11/10/2011,,,,34.775101,32.087983
12,"בנק הפועלים בע""מ",778,אביבים,ברודצקי 43 ,תל אביב -יפו,,,03-6462640,,,כן,יום ו,רגיל,01/01/1949,,,,34.797727,32.111952
12,"בנק הפועלים בע""מ",529,ישורון,בן יהודה 99 ,תל אביב -יפו,,,03-5210351,,,כן,יום ו,רגיל,01/01/1949,26/07/2022,,,34.771694,32.083668
12,"בנק הפועלים בע""מ",608,ארלוזורוב,ארלוזורוב 105 ,תל אביב -יפו,,,03-6941444,,,לא,יום ו,רגיל,31/08/2010,31/03/2021,,,34.786775,32.084315
12,"בנק הפועלים בע""מ",568,רמת אביב ג',אחימאיר 33 ,תל אביב -יפו,,,03-6462849,,,כן,יום ו,רגיל,16/08/1998,,,,34.8043,32.124550
12,"בנק הפועלים בע""מ",772,לינקולן,דרך מנחם בגין 37 ,תל אביב -יפו,,,03-6232636,,,כן,יום ו,רגיל,01/01/1949,,,,34.782231,32.064864
12,"בנק הפועלים בע""מ",532,שאול המלך,דניאל פריש 3 ,תל אביב -יפו,,,03-6935769,,,כן,יום ו,רגיל,01/01/1949,,,,34.782914,32.074431
12,"בנק הפועלים בע""מ",603,יד אליהו,לה גוורדיה 58 ,תל אביב -יפו,,,03-6300433,,,לא,יום ו,רגיל,01/01/1949,,,,34.796576,32.059039
12,"בנק הפועלים בע""מ",504,נאות אפקה,בני אפרים 246 ,תל אביב -יפו,,,03-7659340,,,לא,יום ו,רגיל,01/01/1949,,,,34.820004,32.120267
12,"בנק הפועלים בע""מ",681,לב דיזנגוף,דיזנגוף 64 ,תל אביב -יפו,,,03-5269355,,,כן,יום ו,רגיל,01/01/1949,,,,34.774694,32.076382
12,"בנק הפועלים בע""מ",500,הרימון,הרצל 14 ,תל אביב -יפו,,,03-5141616,,,כן,יום ו,רגיל,21/12/2015,,,,34.770113,32.062087
12,"בנק הפועלים בע""מ",609,ככר יצחק רבין,אבן גבירול 71 ,תל אביב -יפו,,,03-7252200,,,כן,יום ו,רגיל,01/01/1949,,,,34.781046,32.082227
12,"בנק הפועלים בע""מ",604,קרית שלום,שד' ישראל גורי 34 ,תל אביב -יפו,,,03-5122630,,,כן,יום ו,רגיל,01/01/1949,,,,34.780435,32.042663
12,"בנק הפועלים בע""מ",610,הדר יוסף,פנחס רוזן 28 ,תל אביב -יפו,,,03-6452155,,,כן,יום ו,רגיל,01/01/1949,,,,34.826527,32.109573
12,"בנק הפועלים בע""מ",781,מונטיפיורי,מונטיפיורי 39 ,תל אביב -יפו,,,03-5645769,,,כן,יום ו,רגיל,01/01/1949,,,,34.773984,32.065827
12,"בנק הפועלים בע""מ",510,המאספים,אבן גבירול 2 ,תל אביב -יפו,,,03-6928160,,,כן,יום ו,רגיל,01/01/1949,04/11/2020,,,34.782036,32.071138
12,"בנק הפועלים בע""מ",776,בבלי,בבלי 12 ,תל אביב -יפו,,,03-5427247,,,לא,יום ו,רגיל,22/11/2011,15/07/2020,,,34.798911,32.093629
12,"בנק הפועלים בע""מ",567,בית אסיה,ויצמן 4 ,תל אביב -יפו,,,03-6927170,,,כן,יום ו,רגיל,31/12/1991,,,,34.788556,32.078092
12,"בנק הפועלים בע""מ",746,הקריון,דרך עכו 192 ,קריית ביאליק,,,04-8789954,,,כן,יום ו,רגיל,01/01/1949,,,,35.303738,32.919548
12,"בנק הפועלים בע""מ",743,שרת,משה שרת 6 ,קריית ים,,,04-8749451,,,כן,יום ו,רגיל,01/01/1949,,,,35.766930,33.266242
12,"בנק הפועלים בע""מ",621,בנימינה,המייסדים 8 ,בנימינה-גבעת עדה*,,,04-6182222,,,לא,יום ו,רגיל,01/01/1949,,,,34.947120,32.522763
12,"בנק הפועלים בע""מ",410,שוהם,שד' עמק איילון 30 ,שוהם,,,03-9723800,,,כן,יום ו,רגיל,03/08/2010,,,,34.946867,32
12,"בנק הפועלים בע""מ",583,יבנה הירוקה,הדוגית 16 ,יבנה,,,08-6532407,,,כן,יום ו,רגיל,15/11/2015,04/02/2020,,,34.735976,31.866406
12,"בנק הפועלים בע""מ",762,יבנה,שד' דואני 46 ,יבנה,,,08-9425240,,,לא,יום ו,רגיל,11/10/2011,,,,34.745527,31.868865
12,"בנק הפועלים בע""מ",665,טייבה,שהין סנטר 75 ,טייבה,,,09-7754227,,,לא,יום ו,רגיל,01/01/1949,,,,35.007441,32.268675
12,"בנק הפועלים בע""מ",595,הלוואות עובדים,הנגב 11 ,תל אביב -יפו,,,03-7143338,,,כן,יום ו,יחידת ביצוע,17/08/1998,,,,34.779489,32.061439
12,"בנק הפועלים בע""מ",60,אגף משכן,הנגב 11 ,תל אביב -יפו,,,03-7140777,,,כן,יום ו,יחידת ביצוע,31/12/2003,,,,34.779489,32.061439
12,"בנק הפועלים בע""מ",531,האגף לניירות ערך ונכסים פיננסיים,יהודה הלוי 62 ,תל אביב -יפו,,,03-5675522,,,כן,יום ו,יחידת ביצוע,26/01/2009,,,,34.778936,32.066157
12,"בנק הפועלים בע""מ",580,פקדונות מיוחדים,הנגב 11 ,תל אביב -יפו,,,03-7144582,,,כן,יום ו,יחידת ביצוע,01/01/1949,,,,34.779489,32.061439
12,"בנק הפועלים בע""מ",509,קופות גמל,הנגב 11 ,תל אביב -יפו,,,03-7142777,,,כן,יום ו,יחידת ביצוע,01/01/1949,,,,34.779489,32.061439
12,"בנק הפועלים בע""מ",579,חברות בנות,הנגב 11 ,תל אביב -יפו,,,03-7144616,,,כן,יום ו,יחידת ביצוע,09/12/1990,,,,34.779489,32.061439
12,"בנק הפועלים בע""מ",522,שנקר,שנקר 39 ,חולון,,,03-5020455,,,כן,יום ו,רגיל,01/01/1949,,,,34.776582,32.023937
12,"בנק הפועלים בע""מ",638,חולון-ויצמן,ויצמן 46 ,חולון,,,03-5025398,,,לא,יום ו,רגיל,01/01/1949,,,,34.770725,32.019110
